qa_id,key,kind,score
training_1716,D,letter,-2.1184616088867188
training_2455,DBCA,perm,1.0
training_2455,A<B,pair,-2.390625074505806
training_2455,A<C,pair,-0.796875
training_2455,A<D,pair,-1.8593748807907104
training_2455,B<C,pair,1.3749999552965164
training_2455,B<D,pair,0.75
training_2455,C<D,pair,0.140625
training_2820,A,letter,-1.751464605331421
training_2820,B,letter,-0.7670896053314209
training_2820,C,letter,-2.345214605331421
training_2820,D,letter,-1.329589605331421
training_0099,A,letter,-3.2055811882019043
training_0099,B,letter,-6.158706188201904
training_0099,C,letter,-0.2055812031030655
training_0099,D,letter,-1.9555811882019043
training_0910,A,present,-3.999999824911356
training_0910,B,present,1.9687500298023224
training_0910,C,present,-6.375000193482265
training_0910,D,present,-5.874999800231308
training_1718,A,letter,-4.158079147338867
training_1718,B,letter,-5.329954147338867
training_1718,C,letter,-0.0330793149769306
training_1718,D,letter,-4.454954147338867
training_2822,A,letter,-1.9691314697265625
training_2822,B,letter,-2.7816314697265625
training_2822,C,letter,-0.2503814995288849
training_2822,D,letter,-3.9691314697265625
training_0103,A,letter,-2.779558658599853
training_0103,B,letter,-0.7951837778091431
training_0103,C,letter,-2.795183658599853
training_0103,D,letter,-0.8576837778091431
training_0914,A,present,-4.0312501192092896
training_0914,B,present,-1.4531249552965164
training_0914,C,present,-4.140624962747097
training_0914,D,present,-1.9531250149011607
training_1722,A,letter,-0.3836749494075775
training_1722,B,letter,-5.2118000984191895
training_1722,C,letter,-1.5555499792099
training_1722,D,letter,-2.2899248600006104
training_2458,CBDA,perm,1.0
training_2458,A<B,pair,-2.5156249701976776
training_2458,A<C,pair,-3.546874960884452
training_2458,A<D,pair,0.28125
training_2458,B<C,pair,-1.6406250447034836
training_2458,B<D,pair,3.218749973922968
training_2458,C<D,pair,3.56250006519258
training_2826,A,letter,-0.6756013631820679
training_2826,B,letter,-4.628726482391357
training_2826,C,letter,-2.8318514823913574
training_2826,D,letter,-0.8631013631820679
training_0105,A,letter,-5.325145721435547
training_0105,B,letter,-0.0126455370336771
training_0105,C,letter,-7.668895721435547
training_0105,D,letter,-4.997020721435547
training_0916,A,present,-1.953124925494194
training_0916,B,present,-1.4999999552965164
training_0916,C,present,-1.2499999701976776
training_0916,D,present,1.7031249701976776
training_1724,A,letter,-2.52270770072937
training_1724,B,letter,-7.163332939147949
training_1724,C,letter,-3.16333270072937
training_1724,D,letter,-0.1320827007293701
training_2828,A,letter,-3.5375986099243164
training_2828,B,letter,-5.412598609924316
training_2828,C,letter,-0.0375985726714134
training_2828,D,letter,-5.834473609924316
training_0107,A,letter,-6.599078178405762
training_0107,B,letter,-7.911578178405762
training_0107,C,letter,-0.0053283814340829
training_0107,D,letter,-5.677203178405762
training_0918,A,present,-6.265625096391887
training_0918,B,present,-3.234374988824129
training_0918,C,present,-4.249999837018549
training_0918,D,present,-0.8437499403953552
training_1726,A,letter,-5.587536811828613
training_1726,B,letter,-4.165661811828613
training_1726,C,letter,-3.900036811828613
training_1726,D,letter,-0.0406618416309356
training_2459,BCDA,perm,1.0
training_2459,A<B,pair,-3.046874925494194
training_2459,A<C,pair,-2.265625
training_2459,A<D,pair,-1.828125044703484
training_2459,B<C,pair,0.4375
training_2459,B<D,pair,2.468750089406967
training_2459,C<D,pair,0.7812499403953552
training_2830,A,letter,-1.3504571914672852
training_2830,B,letter,-2.897332191467285
training_2830,C,letter,-2.131707191467285
training_2830,D,letter,-0.5692071914672852
training_0109,A,letter,-5.653888702392578
training_0109,B,letter,-0.153888925909996
training_0109,C,letter,-3.372638940811157
training_0109,D,letter,-2.278888940811157
training_0920,A,present,-4.390624962747097
training_0920,B,present,-4.531250048428774
training_0920,C,present,-3.453125093132257
training_0920,D,present,-4.984374970663339
training_1728,A,letter,-3.09389877319336
training_1728,B,letter,-4.531398773193359
training_1728,C,letter,-3.06264877319336
training_1728,D,letter,-0.1095236837863922
training_2461,DBAC,perm,1.0
training_2461,A<B,pair,-2.0625
training_2461,A<C,pair,2.046875111758709
training_2461,A<D,pair,-2.999999903142452
training_2461,B<C,pair,3.390624977648258
training_2461,B<D,pair,-0.5
training_2461,C<D,pair,-4.453124849125743
training_2832,A,letter,-3.6822216510772714
training_2832,B,letter,-3.4634716510772705
training_2832,C,letter,-1.5728466510772705
training_2832,D,letter,-0.3072216212749481
training_0111,A,letter,-0.1320486366748809
training_0111,B,letter,-2.8820486068725586
training_0111,C,letter,-7.241423606872559
training_0111,D,letter,-2.7101736068725586
training_0922,A,present,-5.390625009313226
training_0922,B,present,-3.734375054016709
training_0922,C,present,-5.718749960884452
training_0922,D,present,0.21875
training_1730,A,letter,-3.1417810916900635
training_1730,B,letter,-2.8292810916900635
training_1730,C,letter,-3.5636560916900635
training_1730,D,letter,-0.1417810469865799
training_2463,CADB,perm,1.0
training_2463,A<B,pair,3.265625074505806
training_2463,A<C,pair,1.7031249552965164
training_2463,A<D,pair,2.624999895691872
training_2463,B<C,pair,-1.1406249701976776
training_2463,B<D,pair,0.25
training_2463,C<D,pair,2.437500044703484
training_2834,A,letter,-0.6918155550956726
training_2834,B,letter,-1.5980656147003174
training_2834,C,letter,-1.3168156147003174
training_2834,D,letter,-3.5824406147003174
training_0113,A,letter,-7.735477447509766
training_0113,B,letter,-2.4229774475097656
training_0113,C,letter,-6.766727447509766
training_0113,D,letter,-0.0948523357510566
training_0924,A,present,-8.500000187603291
training_0924,B,present,-0.34375
training_0924,C,present,-2.624999895691872
training_0924,D,present,2.2343748807907104
training_1732,A,letter,-0.2080739140510559
training_1732,B,letter,-1.7705738544464111
training_1732,C,letter,-4.19244909286499
training_1732,D,letter,-6.17682409286499
training_2836,A,letter,-2.684600830078125
training_2836,B,letter,-3.418975830078125
training_2836,C,letter,-0.7939757108688354
training_2836,D,letter,-0.8096007108688354
training_0115,A,letter,-4.812253475189209
training_0115,B,letter,-4.437253475189209
training_0115,C,letter,-0.0310035198926925
training_0115,D,letter,-4.609128475189209
training_0926,A,present,0.7031250298023224
training_0926,B,present,-8.515625047148205
training_0926,C,present,3.2343750782310963
training_0926,D,present,-5.921874917577952
training_1734,A,letter,-6.01997184753418
training_1734,B,letter,-9.78559684753418
training_1734,C,letter,-6.31684684753418
training_1734,D,letter,-0.0043470412492752
training_2838,A,letter,-2.6866462230682373
training_2838,B,letter,-0.4835211634635925
training_2838,C,letter,-2.7178962230682373
training_2838,D,letter,-1.4053962230682373
training_0117,A,letter,-5.324543952941895
training_0117,B,letter,-7.9807939529418945
training_0117,C,letter,-3.8245441913604736
training_0117,D,letter,-0.0276690851897001
training_0928,A,present,-3.2499999664723878
training_0928,B,present,-1.8593749701976776
training_0928,C,present,-5.781250217463821
training_0928,D,present,-0.9375000298023224
training_1736,A,letter,-2.9282727241516118
training_1736,B,letter,-5.990772724151611
training_1736,C,letter,-0.0688978135585784
training_1736,D,letter,-4.584522724151611
training_2840,A,letter,-1.3205958604812622
training_2840,B,letter,-3.4924707412719727
training_2840,C,letter,-2.3987207412719727
training_2840,D,letter,-0.4924708604812622
training_0119,A,letter,-1.8212867975234983
training_0119,B,letter,-1.1494117975234983
training_0119,C,letter,-1.4150367975234983
training_0119,D,letter,-1.2900367975234983
training_0930,A,present,-3.015624988824129
training_0930,B,present,-2.703124962747097
training_0930,C,present,-3.3593750335276127
training_0930,D,present,-1.28125
training_1738,A,letter,-1.4466850757598877
training_1738,B,letter,-0.9310600757598876
training_1738,C,letter,-2.040435075759888
training_1738,D,letter,-1.4310600757598877
training_2842,A,letter,-3.5086822509765625
training_2842,B,letter,-1.9149322509765625
training_2842,C,letter,-2.4618072509765625
training_2842,D,letter,-0.3055572807788849
training_0121,A,letter,-4.406139850616455
training_0121,B,letter,-4.343639850616455
training_0121,C,letter,-0.0623900517821311
training_0121,D,letter,-3.359265089035034
training_0932,A,present,-1.9687499850988388
training_0932,B,present,-5.187500125262886
training_0932,C,present,2.546874985098839
training_0932,D,present,-3.812499916180968
training_1740,A,letter,-3.57706880569458
training_1740,B,letter,-1.24894380569458
training_1740,C,letter,-2.45206880569458
training_1740,D,letter,-0.5145688056945801
training_2844,A,letter,-2.8562943935394287
training_2844,B,letter,-0.8250443935394287
training_2844,C,letter,-0.7625443935394287
training_2844,D,letter,-3.3094193935394287
training_0123,A,letter,-9.282208442687988
training_0123,B,letter,-8.485333442687988
training_0123,C,letter,-7.422833442687988
training_0123,D,letter,-0.000958340940997
training_0934,A,present,0.609375
training_0934,B,present,-1.8281250298023224
training_0934,C,present,0.8906249701976776
training_0934,D,present,-3.203125037252903
training_1742,A,letter,-6.4216179847717285
training_1742,B,letter,-0.0153677873313426
training_1742,C,letter,-5.1247429847717285
training_1742,D,letter,-4.9059929847717285
training_2846,A,letter,-5.778508186340332
training_2846,B,letter,-0.0285082552582025
training_2846,C,letter,-5.450383186340332
training_2846,D,letter,-3.903508186340332
training_0125,A,letter,-1.2218711376190186
training_0125,B,letter,-3.9249961376190186
training_0125,C,letter,-0.9562461972236632
training_0125,D,letter,-1.2062461376190186
training_0936,A,present,-4.937500016298145
training_0936,B,present,-1.7031250149011612
training_0936,C,present,-4.906249835621566
training_0936,D,present,-2.656250022351742
training_1744,A,letter,-3.233175277709961
training_1744,B,letter,-2.811300277709961
training_1744,C,letter,-0.8894251585006714
training_1744,D,letter,-0.7175501585006714
training_2465,ADCB,perm,1.0
training_2465,A<B,pair,6.21875018090941
training_2465,A<C,pair,4.1093751434236765
training_2465,A<D,pair,3.6250000558793545
training_2465,B<C,pair,-1.9531250894069672
training_2465,B<D,pair,-2.8906251043081284
training_2465,C<D,pair,-0.6406250596046448
training_2848,A,letter,-0.4328562319278717
training_2848,B,letter,-2.807856321334839
training_2848,C,letter,-2.667231321334839
training_2848,D,letter,-1.510981202125549
training_0127,A,letter,-4.125148773193359
training_0127,B,letter,-4.468898773193359
training_0127,C,letter,-5.828273773193359
training_0127,D,letter,-0.0313989222049713
training_0938,A,present,-4.640624855645001
training_0938,B,present,-6.796874981257133
training_0938,C,present,-4.562500100582838
training_0938,D,present,-1.3750000447034836
training_1746,A,letter,-1.5163087844848633
training_1746,B,letter,-0.7038087248802185
training_1746,C,letter,-1.6881837844848633
training_1746,D,letter,-2.3288087844848637
training_2467,DCBA,perm,1.0
training_2467,A<B,pair,-1.5937500447034836
training_2467,A<C,pair,-2.875000089406967
training_2467,A<D,pair,-3.703125078231096
training_2467,B<C,pair,-1.8281250149011607
training_2467,B<D,pair,-2.4843749552965164
training_2467,C<D,pair,-0.46875
training_2850,A,letter,-1.4952411651611328
training_2850,B,letter,-2.120241165161133
training_2850,C,letter,-0.4639912247657776
training_2850,D,letter,-3.651491165161133
training_0129,A,letter,-0.5262473821640015
training_0129,B,letter,-4.651247501373291
training_0129,C,letter,-2.979372501373291
training_0129,D,letter,-1.0574973821640017
training_0940,A,present,-3.843750013038516
training_0940,B,present,-1.1875000298023224
training_0940,C,present,-1.7031249701976776
training_0940,D,present,-1.3281249552965164
training_1748,A,letter,-1.8048570156097408
training_1748,B,letter,-2.257982015609741
training_1748,C,letter,-1.6173570156097412
training_1748,D,letter,-0.6329819560050964
training_2852,A,letter,-2.877969741821289
training_2852,B,letter,-3.018594741821289
training_2852,C,letter,-1.737344741821289
training_2852,D,letter,-0.3310948014259338
training_0131,A,letter,-3.582213878631592
training_0131,B,letter,-6.285338878631592
training_0131,C,letter,-0.0353389643132686
training_0131,D,letter,-5.457213878631592
training_0942,A,present,-7.828125005646143
training_0942,B,present,-2.796874903142452
training_0942,C,present,-5.6250001604203135
training_0942,D,present,3.406249914318323
training_1750,A,letter,-2.052841663360596
training_1750,B,letter,-2.584091663360596
training_1750,C,letter,-0.3184665739536285
training_1750,D,letter,-2.693466663360596
training_2854,A,letter,-0.540284276008606
training_2854,B,letter,-1.665284276008606
training_2854,C,letter,-1.837159276008606
training_2854,D,letter,-2.6965341567993164
training_0134,A,letter,-2.50949501991272
training_0134,B,letter,-2.83762001991272
training_0134,C,letter,-0.1657451093196869
training_0134,D,letter,-4.665745258331299
training_0945,A,present,1.0156250298023224
training_0945,B,present,-1.5937500298023224
training_0945,C,present,-4.312499926425517
training_0945,D,present,-4.937499769963324
training_1753,A,letter,-2.30947208404541
training_1753,B,letter,-2.20009708404541
training_1753,C,letter,-3.90322208404541
training_1753,D,letter,-0.2625972032546997
training_2857,A,letter,-0.6338761448860168
training_2857,B,letter,-1.790126085281372
training_2857,C,letter,-4.024501323699951
training_2857,D,letter,-1.258876085281372
training_0137,A,letter,-5.361780643463135
training_0137,B,letter,-6.377405643463135
training_0137,C,letter,-1.8774056434631348
training_0137,D,letter,-0.1742806732654571
training_0948,A,present,-5.5781247657723725
training_0948,B,present,-4.06249999627471
training_0948,C,present,-3.937500076368451
training_0948,D,present,-4.906249976716936
training_1756,A,letter,-4.010868072509766
training_1756,B,letter,-1.0264930725097656
training_1756,C,letter,-0.6514930129051208
training_1756,D,letter,-2.3077430725097656
training_2468,DCBA,perm,1.0
training_2468,A<B,pair,-0.9218749403953552
training_2468,A<C,pair,-5.421875004656613
training_2468,A<D,pair,-5.187499907333404
training_2468,B<C,pair,-4.562499966472387
training_2468,B<D,pair,-3.9531249403953552
training_2468,C<D,pair,0.7812500298023224
training_2860,A,letter,-3.737235546112061
training_2860,B,letter,-4.9091105461120605
training_2860,C,letter,-6.1591105461120605
training_2860,D,letter,-0.034110527485609
training_0140,A,letter,-1.9257478713989256
training_0140,B,letter,-2.785122871398926
training_0140,C,letter,-0.6757478713989258
training_0140,D,letter,-1.2694978713989258
training_0951,A,present,0.5937499701976776
training_0951,B,present,-3.078125026077032
training_0951,C,present,-3.859374908730388
training_0951,D,present,-3.84374993853271
training_1759,A,letter,-2.874576568603516
training_1759,B,letter,-0.7652015089988708
training_1759,C,letter,-1.2964515686035156
training_1759,D,letter,-1.6089515686035156
training_2471,ACDB,perm,1.0
training_2471,A<B,pair,0.8125
training_2471,A<C,pair,0.21875
training_2471,A<D,pair,1.6875
training_2471,B<C,pair,-0.7187500596046448
training_2471,B<D,pair,2.640625
training_2471,C<D,pair,1.7343749850988388
training_2863,A,letter,-2.4143357276916504
training_2863,B,letter,-3.5237107276916504
training_2863,C,letter,-0.1330857276916504
training_2863,D,letter,-5.27371072769165
training_0142,A,letter,-4.463497161865234
training_0142,B,letter,-1.1822474002838137
training_0142,C,letter,-0.4166223704814911
training_0142,D,letter,-3.8541224002838135
training_0953,A,present,-2.500000111758709
training_0953,B,present,-3.0000000298023224
training_0953,C,present,-1.8593749552965164
training_0953,D,present,-3.843749979510904
training_1761,A,letter,-1.635502576828003
training_1761,B,letter,-0.5886275172233582
training_1761,C,letter,-2.323002576828003
training_1761,D,letter,-1.901127576828003
training_2473,BCAD,perm,1.0
training_2473,A<B,pair,-0.5624999403953552
training_2473,A<C,pair,-0.6875000298023224
training_2473,A<D,pair,-1.0937499403953552
training_2473,B<C,pair,-0.0625
training_2473,B<D,pair,-0.203125
training_2473,C<D,pair,-0.1875
training_2865,A,letter,-4.242197036743164
training_2865,B,letter,-0.5703220367431641
training_2865,C,letter,-0.960947036743164
training_2865,D,letter,-3.304697036743164
training_0146,A,letter,-4.721218585968018
training_0146,B,letter,-4.893093585968018
training_0146,C,letter,-1.5805937051773071
training_0146,D,letter,-0.2524687349796295
training_0957,A,present,0.859375
training_0957,B,present,-2.500000096857548
training_0957,C,present,0.421875
training_0957,D,present,-4.3593751434236765
training_1765,A,letter,-3.0762598514556885
training_1765,B,letter,-3.1700098514556885
training_1765,C,letter,-0.2012599110603332
training_1765,D,letter,-2.3731348514556885
training_2474,ACDB,perm,1.0
training_2474,A<B,pair,4.796874814666808
training_2474,A<C,pair,0.7656250596046448
training_2474,A<D,pair,4.578125078231096
training_2474,B<C,pair,-1.6406249850988388
training_2474,B<D,pair,0.359375
training_2474,C<D,pair,2.3281250819563866
training_2869,A,letter,-4.651658058166504
training_2869,B,letter,-0.7297831773757935
training_2869,C,letter,-0.6829081773757935
training_2869,D,letter,-5.917283058166504
training_0149,A,letter,-0.9657667875289916
training_0149,B,letter,-4.981391906738281
training_0149,C,letter,-0.4970168173313141
training_0149,D,letter,-5.684516906738281
training_0960,A,present,1.3593749701976776
training_0960,B,present,-6.765625066705979
training_0960,C,present,-2.093749977648258
training_0960,D,present,-0.7031250298023224
training_1768,A,letter,-0.205546349287033
training_1768,B,letter,-2.6586713790893555
training_1768,C,letter,-2.7055463790893555
training_1768,D,letter,-3.0336713790893555
training_2872,A,letter,-0.7807773351669312
training_2872,B,letter,-2.3276524543762207
training_2872,C,letter,-1.7495273351669312
training_2872,D,letter,-1.3120273351669312
training_0151,A,letter,-0.0191974975168705
training_0151,B,letter,-8.066072463989258
training_0151,C,letter,-8.097322463989258
training_0151,D,letter,-4.003572463989258
training_0962,A,present,-6.765624796040356
training_0962,B,present,2.468749910593033
training_0962,C,present,-9.03124989954813
training_0962,D,present,-9.64062512585224
training_1770,A,letter,-7.584429740905762
training_1770,B,letter,-5.303179740905762
training_1770,C,letter,-0.0219297502189874
training_1770,D,letter,-4.131304740905762
training_2874,A,letter,-3.891921997070313
training_2874,B,letter,-2.5012969970703125
training_2874,C,letter,-0.6262969970703125
training_2874,D,letter,-1.0169219970703125
training_0154,A,letter,-4.228061676025391
training_0154,B,letter,-4.696811676025391
training_0154,C,letter,-7.462436676025391
training_0154,D,letter,-0.0249364450573921
training_0965,A,present,-4.703124949708581
training_0965,B,present,-7.578125192667358
training_0965,C,present,-7.453124801861122
training_0965,D,present,-0.6875000298023224
training_1773,A,letter,-2.024921417236328
training_1773,B,letter,-2.462421417236328
training_1773,C,letter,-0.4311712980270386
training_1773,D,letter,-2.024921417236328
training_2877,A,letter,-0.631864070892334
training_2877,B,letter,-2.428739070892334
training_2877,C,letter,-1.850614070892334
training_2877,D,letter,-1.506864070892334
training_0157,A,letter,-2.151851892471313
training_0157,B,letter,-1.1518518924713137
training_0157,C,letter,-2.401851892471313
training_0157,D,letter,-0.7456018924713135
training_0968,A,present,-4.265625205822289
training_0968,B,present,-3.609375094994903
training_0968,C,present,-6.015625042608008
training_0968,D,present,-2.890625111758709
training_1776,A,letter,-3.1197962760925293
training_1776,B,letter,-3.2447962760925293
training_1776,C,letter,-0.3072963356971741
training_1776,D,letter,-1.7135462760925293
training_2880,A,letter,-2.7729477882385254
training_2880,B,letter,-0.6948229074478149
training_2880,C,letter,-0.9135729074478148
training_2880,D,letter,-3.3198227882385254
training_0159,A,letter,-2.033104181289673
training_0159,B,letter,-3.767479181289673
training_0159,C,letter,-2.392479181289673
training_0159,D,letter,-0.28310427069664
training_0970,A,present,-3.234375100582838
training_0970,B,present,-2.312499888241291
training_0970,C,present,-0.984375
training_0970,D,present,-1.6874999403953552
training_1778,A,letter,-1.8329167366027832
training_1778,B,letter,-3.286041736602783
training_1778,C,letter,-0.551666796207428
training_1778,D,letter,-1.4891667366027832
training_2478,ADBC,perm,1.0
training_2478,A<B,pair,0.8749999701976776
training_2478,A<C,pair,1.4687499552965164
training_2478,A<D,pair,0.9531250298023224
training_2478,B<C,pair,1.0781249403953552
training_2478,B<D,pair,0.859375
training_2478,C<D,pair,-0.328125
training_2882,A,letter,-2.063911437988281
training_2882,B,letter,-3.079536437988281
training_2882,C,letter,-2.142036437988281
training_2882,D,letter,-0.3451613485813141
training_0165,A,letter,-0.4057648479938507
training_0165,B,letter,-3.796389818191528
training_0165,C,letter,-2.1870148181915283
training_0165,D,letter,-1.6245148181915283
training_0976,A,present,-4.625000164844096
training_0976,B,present,-3.671875096857548
training_0976,C,present,-1.6093749701976776
training_0976,D,present,-1.6249999850988388
training_1784,A,letter,-3.209084987640381
training_1784,B,letter,-0.4590848684310913
training_1784,C,letter,-1.9278348684310915
training_1784,D,letter,-1.7090848684310913
training_2888,A,letter,-0.8785945177078247
training_2888,B,letter,-1.6910945177078247
training_2888,C,letter,-1.5504695177078247
training_2888,D,letter,-1.6754695177078247
training_0167,A,letter,-1.7342356443405151
training_0167,B,letter,-7.437360763549805
training_0167,C,letter,-3.4686105251312256
training_0167,D,letter,-0.2342355996370315
training_0978,A,present,-5.281249881722033
training_0978,B,present,-7.109374880208634
training_0978,C,present,-1.9062501043081284
training_0978,D,present,-7.609375075262506
training_1786,A,letter,-3.82448673248291
training_1786,B,letter,-2.35573673248291
training_1786,C,letter,-1.4963618516921997
training_1786,D,letter,-0.4182368218898773
training_2890,A,letter,-2.681586503982544
training_2890,B,letter,-3.275336503982544
training_2890,C,letter,-0.1190864965319633
training_2890,D,letter,-5.322211265563965
training_0169,A,letter,-0.7317194938659668
training_0169,B,letter,-0.6692194938659668
training_0169,C,letter,-5.528594493865967
training_0169,D,letter,-6.137969493865967
training_0980,A,present,0.5468749403953552
training_0980,B,present,-5.171874972060323
training_0980,C,present,-0.9687500298023224
training_0980,D,present,-0.1875
training_1788,A,letter,-3.660240650177002
training_1788,B,letter,-4.222740650177002
training_1788,C,letter,-0.0977407395839691
training_1788,D,letter,-2.957115650177002
training_2892,A,letter,-3.0874218940734863
training_2892,B,letter,-0.978047013282776
training_2892,C,letter,-5.556171894073486
training_2892,D,letter,-0.5561720132827759
training_0171,A,letter,-5.849219799041748
training_0171,B,letter,-3.896094799041748
training_0171,C,letter,-4.380469799041748
training_0171,D,letter,-0.0367198884487152
training_0982,A,present,-6.062499833991751
training_0982,B,present,0.7812499701976776
training_0982,C,present,-0.7968749701976776
training_0982,D,present,2.1249999925494194
training_1790,A,letter,-5.141478538513184
training_1790,B,letter,-0.5946033596992493
training_1790,C,letter,-0.9071033596992492
training_1790,D,letter,-3.2664783000946045
training_2894,A,letter,-1.66423237323761
training_2894,B,letter,-0.3673573434352875
training_2894,C,letter,-2.1798572540283203
training_2894,D,letter,-5.42985725402832
training_0173,A,letter,-0.2257810831069946
training_0173,B,letter,-5.741405963897705
training_0173,C,letter,-2.475780963897705
training_0173,D,letter,-2.178905963897705
training_0984,A,present,-5.45312523515895
training_0984,B,present,-7.765624911175109
training_0984,C,present,-2.124999925494194
training_0984,D,present,-2.4062500670552254
training_1792,A,letter,-4.625940799713135
training_1792,B,letter,-4.641565799713135
training_1792,C,letter,-2.188440561294556
training_1792,D,letter,-0.1415656358003616
training_2896,A,letter,-3.983653068542481
training_2896,B,letter,-4.5149030685424805
training_2896,C,letter,-4.2024030685424805
training_2896,D,letter,-0.0461530275642871
training_0175,A,letter,-0.0750399678945541
training_0175,B,letter,-4.434414863586426
training_0175,C,letter,-3.903164863586426
training_0175,D,letter,-3.231289863586426
training_0986,A,present,-0.8749999403953552
training_0986,B,present,-1.5624999403953552
training_0986,C,present,-1.5468750447034836
training_0986,D,present,0.421875
training_1794,A,letter,-2.1440560817718506
training_1794,B,letter,-1.5346810817718506
training_1794,C,letter,-1.0034310817718506
training_1794,D,letter,-1.2065560817718506
training_2898,A,letter,-4.44120454788208
training_2898,B,letter,-3.15995454788208
training_2898,C,letter,-1.26932954788208
training_2898,D,letter,-0.4099545180797577
training_0179,A,letter,-2.5802536010742188
training_0179,B,letter,-1.8458787202835083
training_0179,C,letter,-3.3771286010742188
training_0179,D,letter,-0.3146286904811859
training_0990,A,present,-4.000000037252903
training_0990,B,present,-4.593749948777258
training_0990,C,present,-1.6250000298023224
training_0990,D,present,-3.7500000465661287
training_1798,A,letter,-0.4274126589298248
training_1798,B,letter,-3.646162748336792
training_1798,C,letter,-1.8805376291275024
training_1798,D,letter,-1.7867876291275024
training_2480,ADBC,perm,1.0
training_2480,A<B,pair,2.2656250596046448
training_2480,A<C,pair,2.1406249925494194
training_2480,A<D,pair,2.062500037252903
training_2480,B<C,pair,0.109375
training_2480,B<D,pair,0.9531250298023224
training_2480,C<D,pair,0.9218749701976776
training_2902,A,letter,-1.048983454704285
training_2902,B,letter,-3.314608573913574
training_2902,C,letter,-1.095858454704285
training_2902,D,letter,-1.283358454704285
training_0181,A,letter,-0.1752707064151764
training_0181,B,letter,-3.675270795822144
training_0181,C,letter,-3.534645795822144
training_0181,D,letter,-2.253395795822144
training_0992,A,present,-2.6718750596046448
training_0992,B,present,-0.375
training_0992,C,present,-2.656250037252903
training_0992,D,present,-3.4687500335276127
training_1800,A,letter,-0.5589677095413208
training_1800,B,letter,-5.277717590332031
training_1800,C,letter,-1.1683427095413208
training_1800,D,letter,-2.1995925903320312
training_2482,DBAC,perm,1.0
training_2482,A<B,pair,1.0468749701976776
training_2482,A<C,pair,3.718750109896064
training_2482,A<D,pair,-0.171875
training_2482,B<C,pair,2.7343750596046448
training_2482,B<D,pair,-0.6875
training_2482,C<D,pair,-2.234375044703484
training_2904,A,letter,-1.831434965133667
training_2904,B,letter,-0.503309965133667
training_2904,C,letter,-1.612684965133667
training_2904,D,letter,-3.393934965133667
training_0184,A,letter,-0.735523521900177
training_0184,B,letter,-2.407398462295532
training_0184,C,letter,-2.891773462295532
training_0184,D,letter,-0.985523521900177
training_0995,A,present,-5.624999953899533
training_0995,B,present,-2.312499985098839
training_0995,C,present,-0.8906250596046448
training_0995,D,present,0.5625
training_1803,A,letter,-2.710377693176269
training_1803,B,letter,-6.1478776931762695
training_1803,C,letter,-1.710377812385559
training_1803,D,letter,-0.2885027825832367
training_2907,A,letter,-0.6591059565544128
training_2907,B,letter,-1.0184810161590576
training_2907,C,letter,-2.2372310161590576
training_2907,D,letter,-4.330980777740479
training_0186,A,letter,-1.9264912605285645
training_0186,B,letter,-1.5514912605285645
training_0186,C,letter,-3.3014912605285645
training_0186,D,letter,-0.5046162009239197
training_0997,A,present,-1.4687499552965164
training_0997,B,present,-5.031250074971467
training_0997,C,present,-4.515625081956387
training_0997,D,present,-1.7187500596046448
training_1805,A,letter,-1.691379189491272
training_1805,B,letter,-3.0038790702819824
training_1805,C,letter,-2.5195040702819824
training_1805,D,letter,-0.3788791596889496
training_2484,BCDA,perm,1.0
training_2484,A<B,pair,-1.3281250298023224
training_2484,A<C,pair,-3.4531251192092896
training_2484,A<D,pair,-0.6874999701976776
training_2484,B<C,pair,-1.46875
training_2484,B<D,pair,0.4687500298023224
training_2484,C<D,pair,2.7812500596046448
training_2909,A,letter,-1.928751230239868
training_2909,B,letter,-2.319376230239868
training_2909,C,letter,-0.3037512302398681
training_2909,D,letter,-4.053750991821289
training_0189,A,letter,-1.860749125480652
training_0189,B,letter,-3.5638742446899414
training_0189,C,letter,-0.2357491552829742
training_0189,D,letter,-3.704499244689941
training_1000,A,present,-1.0468750298023224
training_1000,B,present,0.171875
training_1000,C,present,-3.765624960884452
training_1000,D,present,-4.234374868683517
training_1808,A,letter,-0.7751843333244324
training_1808,B,letter,-5.556434154510498
training_1808,C,letter,-5.462684154510498
training_1808,D,letter,-0.6345593333244324
training_2912,A,letter,-2.7760281562805176
training_2912,B,letter,-0.5729030966758728
training_2912,C,letter,-1.2760281562805176
training_2912,D,letter,-2.3697781562805176
training_0192,A,letter,-0.0011008876608684
training_0192,B,letter,-7.157351016998291
training_0192,C,letter,-8.563600540161133
training_0192,D,letter,-9.251100540161133
training_1003,A,present,-5.890625185566023
training_1003,B,present,-3.234374985098839
training_1003,C,present,-3.328124985098839
training_1003,D,present,-5.687500091269612
training_1811,A,letter,-7.61196756362915
training_1811,B,letter,-0.0025924190413206
training_1811,C,letter,-6.73696756362915
training_1811,D,letter,-7.11196756362915
training_2915,A,letter,-2.962270021438598
training_2915,B,letter,-1.6966450214385986
training_2915,C,letter,-0.290395051240921
training_2915,D,letter,-4.118520259857178
training_0194,A,letter,-2.248629570007324
training_0194,B,letter,-5.295504570007324
training_0194,C,letter,-1.0455046892166138
training_0194,D,letter,-0.6236296892166138
training_1005,A,present,-5.312500097323209
training_1005,B,present,-2.234374925494194
training_1005,C,present,-1.2343750298023224
training_1005,D,present,0.765625
training_1813,A,letter,-4.789720058441162
training_1813,B,letter,-0.0865952000021934
